"id";"code_geo";"town_clean"
"8430597";"60431";"MORLINCOURT"
"8430720";"69123";"LYON"
"8430746";"74166";"MARIN"
"8431314";"91687";"VIRY-CHATILLON"
"8431371";"06088";"NICE"
"8431504";"2A247";"PORTO-VECCHIO"
"8431538";"21223";"DAIX"
"8431553";"22113";"LANNION"
"8431660";"29019";"BREST"
"8431686";"30062";"CALVISSON"
"8431694";"31555";"TOULOUSE"
"8431751";"32322";"POMPIAC"
"8431819";"34172";"MONTPELLIER"
"8431884";"35057";"LA CHAPELLE-BOUEXIC"
"8431991";"75056";"PARIS"
"8432007";"45232";"OLIVET"
"8432015";"45142";"FAY-AUX-LOGES"
"8432056";"72061";"LA CHAPELLE-D'ALIGNE"
"8432064";"51454";"REIMS"
"8432122";"56255";"TREFFLEAN"
"8432171";"59409";"MONCHECOURT"
"8432296";"64230";"GAN"
"8432353";"68224";"MULHOUSE"
"8432403";"69202";"SAINT-FOY-LES-LYON"
"8432452";"69104";"JULLIE"
"8432544";"74242";"SAINT-JORIOZ"
"8432551";"75056";"PARIS"
"8432577";"75056";"PARIS"
"8432601";"75056";"PARIS"
"8432619";"06088";"NICE"
"8432650";"75056";"PARIS"
"8432825";"76565";"SAINT-AUBIN-SUR-SCIE"
"8432858";"77284";"MEAUX"
"8432874";"26004";"ALIXAN"
"8432916";"78158";"LE CHESNAY"
"8432940";"78686";"VIROFLAY"
"8432973";"78015";"ANDRESY"
"8432981";"78358";"MAISONS-LAFFITTE"
"8433021";"83050";"DRAGUIGNAN"
"8433146";"92049";"MONTROUGE"
"8433179";"92076";"VAUCRESSON"
"8433195";"92035";"LA GARENNE-COLOMBES"
"8433203";"92019";"CHATENAY-MALABRY"
"8433229";"92063";"RUEIL-MALMAISON"
"8433260";"77288";"MELUN"
"8433401";NULL;"LUXEMBOURG"
"8433534";"84137";"VAISON-LA-ROMAINE"
"8433617";"30039";"BEZOUCE"
"8433708";"68173";"LABAROCHE"
"8434292";"93048";"MONTREUIL"
"8435042";"84007";"AVIGNON"
"8435323";"80021";"AMIENS"
"8435695";"06004";"ANTIBES"
"8435711";"88461";"SURIAUVILLE"
"8435778";"27602";"SAINT-SEBASTIEN-DE-MORSENT"
"8435984";"31555";"TOULOUSE"
"8436354";"45234";"ORLEANS"
"8436628";"75056";"PARIS"
"8436735";"06026";"CABRIS"
"8437055";"67523";"WEITBRUCH"
"8437972";"50173";"CHERBOURG-EN-COTENTIN"
"8438244";"26362";"VALENCE"
"8438376";"49035";"BOUCHEMAINE"
"8438426";"83034";"CARQUEIRANNE"
"8438574";"59155";"COUDEKERQUE-BRANCHE"
"8438889";"38484";"SERPAIZE"
"8438921";"02093";"BLERANCOURT"
"8439432";"68174";"LANDSER"
"8439515";"74081";"CLUSES"
"8439879";"87021";"BOSMIE-L'AIGUILLE"
"8439960";"74258";"SAMOENS"
"8440489";"33056";"BLANQUEFORT"
"8440794";"45286";"SAINT-JEAN-LE-BLANC"
"8440992";"31390";"MONTREJEAU"
"8441206";"38504";"THEYS"
"8441933";"18033";"BOURGES"
"8442162";"53156";"MONTFLOURS"
"8443095";"89387";"SENS"
"8443251";"06122";"SAINT-JEANNET"
"8443541";"55419";"RECICOURT"
"8443681";"94018";"CHARENTON-LE-PONT"
"8444192";"73073";"CHANAZ"
"8444291";"29232";"QUIMPER"
"8444473";"77186";"FONTAINEBLEAU"
"8444929";"50128";"LE CHEFRESNE"
"8445009";"95258";"FROUVILLE"
"8445298";"58221";"REMILLY"
"8445645";"34019";"AVENE"
"8445728";"75056";"PARIS"
"8446130";"51242";"FAGNIERES"
"8446239";"75056";"PARIS"
"8446361";"26362";"VALENCE"
"8446551";"01213";"LEYMENT"
"8446809";"45258";"PUISEAUX"
"8446932";"42005";"ANDREZIEUX-BOUTHEON"
"8447005";"24228";"LANQUAIS"
"8447146";"50160";"DENNEVILLE"
"8447641";"84083";"MORNAS"
"8447823";"87051";"LA CROISILLE-SUR-BRIANCE"
"8447831";"35223";"PLELAN-LE-GRAND"
"8448011";"44020";"BOUGUENAIS"
"8448144";"59008";"ANICHE"
"8448243";"91477";"PALAISEAU"
"8448334";"58024";"BAZOLLES"
"8448573";"91161";"CHILLY-MAZARIN"
"8449076";"62519";"LISBOURG"
"8449092";"60338";"LACROIX-SAINT-OUEN"
"8449373";"75056";"PARIS"
"8449472";"57456";"MEISENTHAL"
"8449936";"75056";"PARIS"
"8450488";"33550";"VILLENAVE-D'ORNON"
"8450496";"64445";"PAU"
"8451247";"92051";"NEUILLY-SUR-SEINE"
"8451395";"49106";"CORNE"
"8451445";"78165";"LES CLAYES-SOUS-BOIS"
"8451767";"45234";"ORLEANS"
"8452070";"75056";"PARIS"
"8452179";"83069";"HYERES"
"8452591";"2B123";"GHISONACCIA"
"8452914";"60612";"SENLIS"
"8453144";"02215";"CORBENY"
"8453227";"89254";"MEZILLES"
"8453474";"36044";"CHATEAUROUX"
"8453631";"84112";"SAINT-MARTIN-DE-CASTILLON"
"8454282";"93053";"NOISY-LE-SEC"
"8454357";"85111";"L'ILE-D'ELLE"
"8454761";"59279";"HALLUIN"
"8455222";"26281";"ROMANS-SUR-ISERE"
"8455354";NULL;"NOUMEA"
"8455446";"94028";"CRETEIL"
"8455594";"68298";"SAINT-MARIE-AUX-MINES"
"8455958";"75056";"PARIS"
"8456626";"25056";"BESANCON"
"8456824";"59183";"DUNKERQUE"
"8456931";"88319";"MOYENMOUTIER"
"8456964";"47137";"LAPLUME"
"8457038";"77288";"MELUN"
"8457079";"27056";"BERNAY"
"8457152";"75056";"PARIS"
"8457178";"74208";"PASSY"
"8457194";"31561";"L'UNION"
"8457467";"66016";"BANYULS-SUR-MER"
"8457673";"78015";"ANDRESY"
"8458242";"95203";"EAUBONNE"
"8458317";"69266";"VILLEURBANNE"
"8458499";"37261";"TOURS"
"8458556";"62498";"LENS"
"8458572";"59350";"LILLE"
"8458598";"75056";"PARIS"
"8458655";"87169";"SAINT-MAURICE-LES-BROUSSES"
"8459067";"38190";"HIERES-SUR-AMBY"
"8459117";"95409";"MOISSELLES"
"8459695";"63275";"PERRIER"
"8459810";"03229";"SAINT-ENNEMOND"
"8459844";"67242";"KIRRWILLER"
"8459893";"31555";"TOULOUSE"
"8459992";"37204";"ROUZIERS-DE-TOURAINE"
"8460065";"76108";"BOIS-GUILLAUME-BIHOREL"
"8460271";"95018";"ARGENTEUIL"
"8460628";"64284";"JURANCON"
"8460743";"66049";"CERET"
"8460826";"47306";"SAINT-LIVRADE-SUR-LOT"
"8461006";"22216";"PLOUGONVER"
"8461048";"63275";"PERRIER"
"8461097";"94028";"CRETEIL"
"8461287";"71038";"LES BIZOTS"
"8461295";"30047";"BOUILLARGUES"
"8461410";"69264";"VILLEFRANCHE-SUR-SAONE"
"8461550";"31555";"TOULOUSE"
"8461733";"76498";"LE PETIT-QUEVILLY"
"8461790";"34192";"PALAVAS-LES-FLOTS"
"8461824";"42302";"SORBIERS"
"8461857";"59350";"LILLE"
"8462012";"75056";"PARIS"
"8462061";"95127";"CERGY"
"8462095";"77122";"COMBS-LA-VILLE"
"8462392";"92002";"ANTONY"
"8462426";"75056";"PARIS"
"8462517";"77350";"OZOIR-LA-FERRIERE"
"8462525";"27130";"CAPELLE-LES-GRANDS"
"8462665";"55122";"COMMERCY"
"8462855";"75056";"PARIS"
"8462889";"89404";"SUBLIGNY"
"8463077";"83137";"TOULON"
"8463127";"44047";"COUERON"
"8463168";"2A330";"UCCIANI"
"8463200";"91434";"MORSANG-SUR-ORGE"
"8463259";"64483";"SAINT-JEAN-DE-LUZ"
"8463325";"22004";"BEGARD"
"8463358";"34032";"BEZIERS"
"8463697";"59258";"TEMPLEUVE-EN-PEVELE"
"8463770";"92026";"COURBEVOIE"
"8463911";"69266";"VILLEURBANNE"
"8464000";"78551";"SAINT-GERMAIN-EN-LAYE"
"8464216";"21231";"DIJON"
"8464232";"31373";"MONTESQUIEU-GUITTAUT"
"8464299";"78123";"CARRIERES-SOUS-POISSY"
"8464562";"09002";"AIGUES-VIVES"
"8464588";"75056";"PARIS"
"8464703";"54547";"VANDOEUVRE-LES-NANCY"
"8464869";"44131";"PORNIC"
"8464901";"56012";"BEIGNON"
"8464976";"06088";"NICE"
"8465064";"68093";"FLAXLANDEN"
"8465080";"34154";"MAUGUIO"
"8465098";"66037";"CANET-EN-ROUSSILLON"
"8465114";"33202";"HOSTENS"
"8465148";"83103";"LE REVEST-LES-EAUX"
"8465304";"55545";"VERDUN"
"8465403";"92002";"ANTONY"
"8465619";"74010";"ANNECY"
"8465676";"14488";"OUISTREHAM"
"8465684";"92020";"CHATILLON"
"8465783";"31547";"SEYSSES"
"8465999";"2B188";"OLMETA-DI-TUDA"
"8466013";"69034";"CALUIRE-ET-CUIRE"
"8466047";"43137";"MONISTROL-SUR-LOIRE"
"8466534";"35274";"SAINT-GERMAIN-SUR-ILLE"
"8466575";"76157";"CANTELEU"
"8466666";"56011";"BEGANNE"
"8466930";"34259";"SAINT-GEORGES-D'ORQUES"
"8466971";"29161";"PLEUVEN"
"8467003";"10323";"ROMILLY-SUR-SEINE"
"8467011";"76540";"ROUEN"
"8467201";"69266";"VILLEURBANNE"
"8467250";"27229";"EVREUX"
"8467292";"13001";"AIX-EN-PROVENCE"
"8467623";"63113";"CLERMONT-FERRAND"
"8467664";"75056";"PARIS"
"8467862";"33167";"FLOIRAC"
"8467888";"94071";"SUCY-EN-BRIE"
"8467912";"23096";"GUERET"
"8468175";"78498";"POISSY"
"8468639";"94068";"SAINT-MAUR-DES-FOSSES"
"8468688";"17300";"LA ROCHELLE"
"8468852";"77372";"POMPONNE"
"8468886";"67482";"STRASBOURG"
"8468928";"60463";"NOGENT-SUR-OISE"
"8469041";"13055";"MARSEILLE"
"8469207";"92012";"BOULOGNE-BILLANCOURT"
"8469447";"30340";"VALLIGUIERES"
"8469454";"92024";"CLICHY"
"8469488";"04143";"ORAISON"
"8469520";"78372";"MARLY-LE-ROI"
"8469538";"78146";"CHATOU"
"8469546";"33529";"LA TESTE-DE-BUCH"
"8469629";"84132";"LE THOR"
"8469637";"75056";"PARIS"
"8469728";"10110";"COURTERANGES"
"8470221";"06114";"SAINT-ANDRE-DE-LA-ROCHE"
"8470338";"75056";"PARIS"
"8470411";"75056";"PARIS"
"8470478";"13055";"MARSEILLE"
"8470502";"31555";"TOULOUSE"
"8470528";"69123";"LYON"
"8470536";"94016";"CACHAN"
"8470593";"75056";"PARIS"
"8470866";"44114";"ORVAULT"
"8471047";"91617";"TIGERY"
"8471088";"36044";"CHATEAUROUX"
"8471104";"94018";"CHARENTON-LE-PONT"
"8471187";"92063";"RUEIL-MALMAISON"
"8471302";"75056";"PARIS"
"8471385";"97302";"CAYENNE"
"8471526";"75056";"PARIS"
"8471542";"75056";"PARIS"
"8471559";"78362";"MANTES-LA-VILLE"
"8471583";"95252";"FRANCONVILLE-LA-GARENNE"
"8471740";"75056";"PARIS"
"8472110";"75056";"PARIS"
"8472128";"92032";"FONTENAY-AUX-ROSES"
"8472177";"59606";"VALENCIENNES"
"8472219";"10052";"BOULAGES"
"8472417";"67326";"NIEDERHAUSBERGEN"
"8472508";"74134";"LES GETS"
"8472540";"92060";"LE PLESSIS-ROBINSON"
"8472573";"37063";"CHATEAU-RENAULT"
"8472615";"75056";"PARIS"
"8473019";"77479";"VAIRES-SUR-MARNE"
"8473332";"17300";"LA ROCHELLE"
"8473407";"67551";"WOLFISHEIM"
"8473506";"38421";"SAINT-MARTIN-D'HERES"
"8473548";"33104";"SAINT-HELENE"
"8473886";"63214";"LES MARTRES-DE-VEYRE"
"8474017";"34327";"VENDARGUES"
"8474264";"92012";"BOULOGNE-BILLANCOURT"
"8474280";"68224";"MULHOUSE"
"8474322";"67482";"STRASBOURG"
"8474454";"89460";"VILLENEUVE-LA-GUYARD"
"8474579";"92026";"COURBEVOIE"
"8474587";"83069";"HYERES"
"8474603";"78125";"LA CELLE-LES-BORDES"
"8474611";"67482";"STRASBOURG"
"8474694";"69123";"LYON"
"8474728";"88413";"SAINT-DIE-DES-VOSGES"
"8474751";"44166";"SAINT-JEAN-DE-BOISEAU"
"8474769";"75056";"PARIS"
"8475121";"37109";"FONDETTES"
"8475139";"42026";"BRIENNON"
"8475147";"57730";"VOLMERANGE-LES-BOULAY"
"8475196";"92062";"PUTEAUX"
"8475246";"75056";"PARIS"
"8475279";"13056";"MARTIGUES"
"8475444";"68374";"WINTZENHEIM"
"8475469";"37261";"TOURS"
"8475535";"91326";"JUVISY-SUR-ORGE"
"8475568";"95585";"SARCELLES"
"8475576";"93062";"LE RAINCY"
"8475592";"92063";"RUEIL-MALMAISON"
"8475832";"13055";"MARSEILLE"
"8475972";"44162";"SAINT-HERBLAIN"
"8476061";"77390";"ROISSY-EN-BRIE"
"8476103";"92026";"COURBEVOIE"
"8476129";"33063";"BORDEAUX"
"8476202";"48127";"MARMARIS"
"8476376";"62894";"WIMILLE"
"8476400";"46251";"SAINT-CERE"
"8476467";"34162";"MONTAGNAC"
"8476491";"91093";"BOULLAY-LES-TROUX"
"8476509";"91332";"LEUDEVILLE"
"8476624";"49007";"ANGERS"
"8476756";"33063";"BORDEAUX"
"8476772";"01361";"SAINT-JEAN-DE-NIOST"
"8476855";"92007";"BAGNEUX"
"8476889";"92025";"COLOMBES"
"8476962";"57306";"HAYANGE"
"8476988";"57642";"SCY-CHAZELLES"
"8477010";"30103";"DOMAZAN"
"8477069";"38271";"MURIANETTE"
"8477119";"81261";"SAINT-LIEUX-LES-LAVAUR"
"8477168";"47100";"FOULAYRONNES"
"8477283";"92012";"BOULOGNE-BILLANCOURT"
"8477341";"31044";"BALMA"
"8477366";"35066";"CHARTRES-DE-BRETAGNE"
"8477408";"77005";"ANNET-SUR-MARNE"
"8477481";"17415";"SAINTES"
"8477523";"31555";"TOULOUSE"
"8477531";"33063";"BORDEAUX"
"8477556";"38156";"LES EPARRES"
"8477572";"44109";"NANTES"
"8477671";"62427";"HENIN-BEAUMONT"
"8477770";"78650";"LE VESINET"
"8477895";"75056";"PARIS"
"8477952";"28134";"DREUX"
"8477978";"11262";"NARBONNE"
"8478042";"92050";"NANTERRE"
"8478067";"21405";"MERCEUIL"
"8478083";"77131";"COULOMMIERS"
"8478182";"59520";"RUMILLY-EN-CAMBRESIS"
"8478224";"75056";"PARIS"
"8478240";"57422";"LOUVIGNY"
"8478307";"59205";"ESCAUDAIN"
"8478372";"26063";"BUIS-LES-BARONNIES"
"8478430";"42207";"SAINT-CHAMOND"
"8478455";"49278";"SAINT-GEMMES-SUR-LOIRE"
"8478521";"67124";"ENTZHEIM"
"8478646";"38185";"GRENOBLE"
"8478695";"35042";"BRIELLES"
"8478794";"78005";"ACHERES"
"8478869";"02187";"CHIERRY"
"8478927";"13055";"MARSEILLE"
"8478935";"31555";"TOULOUSE"
"8479024";"13042";"GEMENOS"
"8479057";"44114";"ORVAULT"
"8479073";"06152";"VALBONNE"
"8479081";"13001";"AIX-EN-PROVENCE"
"8479123";"38401";"SAINT-BLANDINE"
"8479149";"45203";"MEUNG-SUR-LOIRE"
"8479172";"69040";"CHAMPAGNE-AU-MONT-D'OR"
"8479214";"44135";"LE POULIGUEN"
"8479297";"94080";"VINCENNES"
"8479321";"74242";"SAINT-JORIOZ"
"8479370";"74010";"ANNECY"
"8479396";"75056";"PARIS"
"8479404";"69034";"CALUIRE-ET-CUIRE"
"8479412";"75056";"PARIS"
"8479503";"64065";"ASCAIN"
"8479537";"45234";"ORLEANS"
"8479552";"75056";"PARIS"
"8479578";"91027";"ATHIS-MONS"
"8479602";"89024";"AUXERRE"
"8479669";"10307";"PRUGNY"
"8479685";"13069";"PELISSANNE"
"8479701";"38185";"GRENOBLE"
"8479719";"35288";"SAINT-MALO"
"8479735";NULL;"NANDRIN"
"8479768";"45111";"COURCY-AUX-LOGES"
"8479966";"92020";"CHATILLON"
"8480022";"74225";"RUMILLY"
"8480071";"28321";"ROUVRES"
"8480097";"85234";"SAINT-JEAN-DE-MONTS"
"8480105";"57160";"CREUTZWALD"
"8480337";"06012";"BEAUSOLEIL"
"8480345";"06088";"NICE"
"8480360";"31555";"TOULOUSE"
"8480378";"31417";"PIBRAC"
"8480410";"69123";"LYON"
"8480436";"73065";"CHAMBERY"
"8480568";"89077";"CHAMPS-SUR-YONNE"
"8480584";"92026";"COURBEVOIE"
"8480600";"92025";"COLOMBES"
"8480634";"11262";"NARBONNE"
"8480675";"42218";"SAINT-ETIENNE"
"8480683";"75056";"PARIS"
"8480709";"33221";"LAMOTHE-LANDERRON"
"8480725";"83137";"TOULON"
"8480816";"76447";"MONTIVILLIERS"
"8480824";"69123";"LYON"
"8480840";"61394";"SAINT-GERMAIN-DE-LA-COUDRE"
"8480873";"74242";"SAINT-JORIOZ"
"8480956";"71076";"CHALON-SUR-SAONE"
"8481012";"75056";"PARIS"
"8481152";"62907";"LIBERCOURT"
"8481236";"51454";"REIMS"
"8481848";"49007";"ANGERS"
"8481855";"59178";"DOUAI"
"8482069";"72181";"LE MANS"
"8482325";"44109";"NANTES"
"8482374";"17418";"SALIGNAC-SUR-CHARENTE"
"8482424";"83062";"LA GARDE"
"8482556";"62609";"NEUVILLE-SAINT-VAAST"
"8482614";"33333";"LE PORGE"
"8482671";"94038";"L'HAY-LES-ROSES"
"8483034";"67339";"BETSCHDORF"
"8483158";"06027";"CAGNES-SUR-MER"
"8483182";"33522";"TALENCE"
"8483588";"84065";"LAURIS"
"8483968";"78498";"POISSY"
"8484073";"57465";"METZERVISSE"
"8484735";"63258";"OLLIERGUES"
"8485591";"47052";"CASTELJALOUX"
"8485617";"94019";"CHENNEVIERES-SUR-MARNE"
"8485773";"13055";"MARSEILLE"
"8485815";"78646";"VERSAILLES"
"8485997";"92040";"ISSY-LES-MOULINEAUX"
"8486052";"66166";"SAHORRE"
"8486276";"86194";"POITIERS"
"8487282";"62326";"FAVREUIL"
"8487993";"86086";"COUSSAY-LES-BOIS"
"8488074";"17230";"MESCHERS-SUR-GIRONDE"
"8488736";"24340";"PRIGONRIEUX"
"8489031";"67204";"HOENHEIM"
"8489361";"69123";"LYON"
"8489510";"59183";"DUNKERQUE"
"8489841";"34284";"SAINT-PONS-DE-THOMIERES"
"8490815";"14191";"COURSEULLES-SUR-MER"
"8491029";"24479";"SAINT-PARDOUX-LA-RIVIERE"
"8491540";"22214";"PLOUEZEC"
"8491722";"82106";"MAUBEC"
"8491797";"95023";"ARRONVILLE"
"8491805";"06079";"MANDELIEU-LA-NAPOULE"
"8492357";"59346";"LEZENNES"
"8492621";"77062";"CARNETIN"
"8492696";"54076";"BLAINVILLE-SUR-L'EAU"
"8492704";"39449";"RAINANS"
"8492902";"91326";"JUVISY-SUR-ORGE"
"8493371";"77285";"LE MEE-SUR-SEINE"
"8493389";"25434";"ORNANS"
"8493462";"13086";"ROQUEVAIRE"
"8493470";"06152";"VALBONNE"
"8493546";"77122";"COMBS-LA-VILLE"
"8493553";"69123";"LYON"
"8493686";"21231";"DIJON"
"8493728";"91477";"PALAISEAU"
"8493801";"83016";"LE BEAUSSET"
"8493827";"31230";"GRATENTOUR"
"8493884";"69117";"LISSIEU"
"8493918";"80198";"CLAIRY-SAULCHOIX"
"8494080";"44190";"SAINT-SEBASTIEN-SUR-LOIRE"
"8494197";"59553";"SANTES"
"8494312";"33004";"AMBES"
"8494361";"92073";"SURESNES"
"8494429";"06088";"NICE"
"8494452";"83034";"CARQUEIRANNE"
"8494494";"61365";"SAINT-AUBIN-D'APPENAI"
"8495046";"33433";"SAINT-LOUBES"
"8495343";"39300";"LONS-LE-SAUNIER"
"8495582";"91228";"EVRY"
"8496051";"32334";"PUJAUDRAN"
"8496192";"75056";"PARIS"
"8496358";"05061";"GAP"
"8496887";"69205";"SAINT-GENIS-LES-OLLIERES"
"8497158";"07113";"LABASTIDE-DE-VIRAC"
"8497208";"75056";"PARIS"
"8497240";"92026";"COURBEVOIE"
"8497299";"75056";"PARIS"
"8497588";"75056";"PARIS"
"8497620";"75056";"PARIS"
"8498008";"92040";"ISSY-LES-MOULINEAUX"
"8498016";"75056";"PARIS"
"8498032";"27306";"GUICHAINVILLE"
"8498289";"31555";"TOULOUSE"
"8498321";"31555";"TOULOUSE"
"8498560";"31555";"TOULOUSE"
"8498669";"13114";"VENTABREN"
"8498677";"31555";"TOULOUSE"
"8498875";"09130";"GANAC"
"8498909";"81140";"LAVAUR"
"8499048";"94081";"VITRY-SUR-SEINE"
"8499063";"11116";"CUXAC-D'AUDE"
"8499154";"69250";"LA TOUR-DE-SALVAGNY"
"8499170";"24178";"FESTALEMPS"
"8499246";"75056";"PARIS"
"8499261";"33119";"CENON"
"8499295";"13096";"SAINTES-MARIES-DE-LA-MER"
"8499428";"07259";"SAINT-JUST-D'ARDECHE"
"8499469";"31022";"AUCAMVILLE"
"8499535";"75056";"PARIS"
"8499584";"2B077";"CASTELLARE-DI-CASINCA"
"8499642";"21231";"DIJON"
"8499667";"03310";"VICHY"
"8499725";"91421";"MONTGERON"
"8499931";"92002";"ANTONY"
"8500159";"03179";"MONTAIGU-LE-BLIN"
"8500332";"26281";"ROMANS-SUR-ISERE"
"8500456";"68348";"VIEUX-THANN"
"8500522";"78358";"MAISONS-LAFFITTE"
"8500530";"62452";"HEURINGHEM"
"8500696";"91345";"LONGJUMEAU"
"8500787";"06081";"LE MAS"
"8501140";NULL;"MAURICE"
"8501231";"92019";"CHATENAY-MALABRY"
"8501322";"34129";"LATTES"
"8501488";"69123";"LYON"
"8501603";"69071";"CURIS-AU-MONT-D'OR"
"8501710";"69123";"LYON"
"8501918";"71105";"CHARNAY-LES-MACON"
"8501934";"38553";"VILLEFONTAINE"
"8501942";"69030";"BRULLIOLES"
"8502296";"69123";"LYON"
"8502312";"69123";"LYON"
"8502361";"69029";"BRON"
"8502627";"69034";"CALUIRE-ET-CUIRE"
"8502643";"69149";"OULLINS"
"8502783";"56001";"ALLAIRE"
"8502957";"71270";"MACON"
"8503112";"75056";"PARIS"
"8503229";"93064";"ROSNY-SOUS-BOIS"
"8503443";"75056";"PARIS"
"8504003";"75056";"PARIS"
"8504151";"51454";"REIMS"
"8504177";"75056";"PARIS"
"8504219";"93077";"VILLEMOMBLE"
"8504417";"31512";"SAINT-PIERRE-DE-LAGES"
"8504490";"31584";"VILLEMUR-SUR-TARN"
"8504805";"79329";"THOUARS"
"8504847";"69123";"LYON"
"8504938";"31555";"TOULOUSE"
"8505042";"31032";"AUSSONNE"
"8505091";"31022";"AUCAMVILLE"
"8505117";"31555";"TOULOUSE"
"8505364";"93006";"BAGNOLET"
"8505380";"32046";"BERNEDE"
"8505521";"31555";"TOULOUSE"
"8505786";"37261";"TOURS"
"8506081";"31555";"TOULOUSE"
"8506123";"56121";"LORIENT"
"8506156";"83102";"REGUSSE"
"8506206";"92051";"NEUILLY-SUR-SEINE"
"8506271";"13098";"SAINT-MITRE-LES-REMPARTS"
"8506305";"14692";"TILLY-SUR-SEULLES"
"8506339";"38185";"GRENOBLE"
"8506636";"01402";"SERMOYER"
"8506693";"78190";"CROISSY-SUR-SEINE"
"8506719";"18033";"BOURGES"
"8506917";"62160";"BOULOGNE-SUR-MER"
"8507113";"85026";"AUBIGNY-LES-CLOUZEAUX"
"8507147";"69271";"CHASSIEU"
"8507196";"69175";"SAVIGNY"
"8507303";"30279";"SAINT-LAURENT-LA-VERNEDE"
"8507584";"75056";"PARIS"
"8507592";"49007";"ANGERS"
"8507717";"59183";"DUNKERQUE"
"8507758";"76322";"LE GRAND-QUEVILLY"
"8507873";"59474";"PRISCHES"
"8507899";"78586";"SARTROUVILLE"
"8507931";"77509";"VILLENEUVE-LES-BORDES"
"8508020";"75056";"PARIS"
"8508152";"92035";"LA GARENNE-COLOMBES"
"8508186";"10387";"TROYES"
"8508285";"22092";"KERPERT"
"8508327";"85254";"SAINT-MESMIN"
"8508491";"63113";"CLERMONT-FERRAND"
"8508509";NULL;"MONACO"
"8508517";"07010";"ANNONAY"
"8508558";"22367";"TREMELOIR"
"8508566";"69123";"LYON"
"8508582";"29236";"RIEC-SUR-BELON"
"8508699";"73051";"LE BOURGET-DU-LAC"
"8508921";"01034";"BELLEY"
"8509036";"13019";"CABRIES"
"8509051";"13054";"MARIGNANE"
"8509200";"31555";"TOULOUSE"
"8509218";"31555";"TOULOUSE"
"8509226";"31069";"BLAGNAC"
"8509275";"30209";"PUJAUT"
"8509309";"38200";"JARRIE"
"8509317";"38516";"LA TRONCHE"
"8509366";"46293";"SAINT-SOZY"
"8509416";"57739";"WALDWEISTROFF"
"8509457";"27092";"BOSGUERARD-DE-MARCOUVILLE"
"8509549";"68224";"MULHOUSE"
"8509556";"69123";"LYON"
"8509655";"67482";"STRASBOURG"
"8509705";"74089";"CORDON"
"8509713";"74011";"ANNECY-LE-VIEUX"
"8509721";"32132";"FLEURANCE"
"8509887";"76351";"LE HAVRE"
"8509895";"77186";"FONTAINEBLEAU"
"8509911";"77125";"CONDE-SAINTE-LIBIAIRE"
"8509945";"78158";"LE CHESNAY"
"8509978";"78297";"GUYANCOURT"
"8509994";"79191";"NIORT"
"8510042";"83141";"TRANS-EN-PROVENCE"
"8510125";"91521";"RIS-ORANGIS"
"8510133";"92040";"ISSY-LES-MOULINEAUX"
"8510158";"92075";"VANVES"
"8510190";"91272";"GIF-SUR-YVETTE"
"8510216";"93064";"ROSNY-SOUS-BOIS"
"8510299";"76114";"BOLBEC"
"8510349";"95127";"CERGY"
"8510364";"97401";"LES AVIRONS"
"8510463";"75056";"PARIS"
"8510596";"69123";"LYON"
"8510976";"69266";"VILLEURBANNE"
"8511073";"69123";"LYON"
"8511214";"26362";"VALENCE"
"8511719";"38160";"EYZIN-PINET"
"8512246";"75056";"PARIS"
"8512402";"78380";"MAULE"
"8512519";"92020";"CHATILLON"
"8512527";"64024";"ANGLET"
"8512642";"94041";"IVRY-SUR-SEINE"
"8512865";"75056";"PARIS"
"8512964";"45253";"PITHIVIERS-LE-VIEIL"
"8513152";"31341";"MERVILLE"
"8513202";"40279";"SAINT-PAUL-LES-DAX"
"8513236";"94080";"VINCENNES"
"8513293";"31169";"ESCALQUENS"
"8513343";"31555";"TOULOUSE"
"8513509";"31555";"TOULOUSE"
"8513608";"65394";"SAINT-PAUL"
"8513616";"82121";"MONTAUBAN"
"8513715";"31555";"TOULOUSE"
"8514382";"31490";"SAINT-JORY"
"8514390";"31555";"TOULOUSE"
"8514408";"31003";"AIGREFEUILLE"
"8514705";"31555";"TOULOUSE"
"8514895";"31555";"TOULOUSE"
"8515140";"77259";"LONGPERRIER"
"8515256";"52121";"CHAUMONT"
"8515322";"13055";"MARSEILLE"
"8515371";"03095";"CUSSET"
"8515439";"75056";"PARIS"
"8515520";"27198";"DAMVILLE"
"8515553";"67356";"OFFENDORF"
"8515587";"84137";"VAISON-LA-ROMAINE"
"8515801";"68298";"SAINT-MARIE-AUX-MINES"
"8515819";"75056";"PARIS"
"8515835";"06069";"GRASSE"
"8516205";"69123";"LYON"
"8516544";"69040";"CHAMPAGNE-AU-MONT-D'OR"
"8517138";"94003";"ARCUEIL"
"8517377";"75056";"PARIS"
"8517468";"59178";"DOUAI"
"8517476";"93031";"EPINAY-SUR-SEINE"
"8517492";"93048";"MONTREUIL"
"8518052";"46045";"CAJARC"
"8518524";"82121";"MONTAUBAN"
"8518615";"31555";"TOULOUSE"
"8518698";"31555";"TOULOUSE"
"8518714";"31555";"TOULOUSE"
"8518896";"60451";"NEUILLY-SOUS-CLERMONT"
"8519399";"08116";"LE CHESNE"
"8519407";"32254";"MIRAMONT-D'ASTARAC"
"8519464";"22278";"SAINT-BRIEUC"
"8519498";"45234";"ORLEANS"
"8519548";"89382";"SEIGNELAY"
"8519688";"30042";"BOISSET-ET-GAUJAC"
